,dataset,train_size,test_size,length,unique_classes,C,C_ee,C_boss,C_tsf,C_rise,C_randf,C_rotf,C_st,boss_trasformations,trees,total_repeats,accuracy_mean,accuracy_std,train_time_mean,train_time_std,test_time_mean,test_time_std,boss_transform_time_mean,boss_transform_time_std,ee_time_mean,ee_time_std,randf_time_mean,randf_time_std,rotf_time_mean,rotf_time_std,st_time_mean,st_time_std,boss_time_mean,boss_time_std,tsf_time_mean,tsf_time_std,mean_leaf_nodes_mean,mean_leaf_nodes_std,mean_depth_mean,mean_depth_std,ee_count_mean,ee_count_std,ee_count_sum,randf_count_mean,randf_count_std,randf_count_sum,rotf_count_mean,rotf_count_std,rotf_count_sum,st_count_mean,st_count_std,st_count_sum,boss_count_mean,boss_count_std,boss_count_sum,tsf_count_mean,tsf_count_std,tsf_count_sum,rif_count_mean,rif_count_std,rif_count_sum,ee_win_mean,ee_win_std,ee_win_sum,st_win_mean,st_win_std,st_win_sum,boss_win_mean,boss_win_std,boss_win_sum,rif_win_mean,rif_win_std,rif_win_sum,rif_acf_count_mean,rif_acf_count_std,rif_acf_count_sum,rif_pacf_count_mean,rif_pacf_count_std,rif_pacf_count_sum,rif_arma_count_mean,rif_arma_count_std,rif_arma_count_sum,rif_ps_count_mean,rif_ps_count_std,rif_ps_count_sum,rif_dft_count_mean,rif_dft_count_std,rif_dft_count_sum,rif_acf_win_mean,rif_acf_win_std,rif_acf_win_sum,rif_pacf_win_mean,rif_pacf_win_std,rif_pacf_win_sum,rif_arma_win_mean,rif_arma_win_std,rif_arma_win_sum,rif_ps_win_mean,rif_ps_win_std,rif_ps_win_sum,euc_count_mean,euc_count_std,euc_count_sum,dtw_count_mean,dtw_count_std,dtw_count_sum,dtwr_count_mean,dtwr_count_std,dtwr_count_sum,ddtw_count_mean,ddtw_count_std,ddtw_count_sum,ddtwr_count_mean,ddtwr_count_std,ddtwr_count_sum,wdtw_count_mean,wdtw_count_std,wdtw_count_sum,wddtw_count_mean,wddtw_count_std,wddtw_count_sum,lcss_count_mean,lcss_count_std,lcss_count_sum,twe_count_mean,twe_count_std,twe_count_sum,erp_count_mean,erp_count_std,erp_count_sum,msm_count_mean,msm_count_std,msm_count_sum,euc_win_mean,euc_win_std,euc_win_sum,dtw_win_mean,dtw_win_std,dtw_win_sum,dtwr_win_mean,dtwr_win_std,dtwr_win_sum,ddtw_win_mean,ddtw_win_std,ddtw_win_sum,ddtwr_win_mean,ddtwr_win_std,ddtwr_win_sum,wdtw_win_mean,wdtw_win_std,wdtw_win_sum,wddtw_win_mean,wddtw_win_std,wddtw_win_sum,lcss_win_mean,lcss_win_std,lcss_win_sum,twe_win_mean,twe_win_std,twe_win_sum,erp_win_mean,erp_win_std,erp_win_sum,msm_win_mean,msm_win_std,msm_win_sum,selected_repeats
73,TwoLeadECG,23,1139,82,2,205,5,100,0,100,0,0,0,1000,100,5,0.995258999122037,0.0026044595213680663,766547729.8,287173602.0744314,422136185.8,100836034.3978285,48478096480,13395098490.981972,3433734692.6,3866834973.6056,0,0.0,0,0.0,0,0.0,1453748094.6,526225723.4982417,0,0.0,2.7239999999999998,0.05128352561983226,1.718,0.04868264577855242,862,25.64176280991617,4310,0,0.0,0,0,0.0,0,0,0.0,0,17240,512.8352561983233,86200,0,0.0,0,1379.2,41.02682049586587,6896,8.8,1.9235384061671348,44,0,0.0,0,137.6,5.6833088953531306,688,26.0,2.3452078799117153,130,344.8,10.256705123966467,1724,344.8,10.256705123966467,1724,344.8,10.256705123966467,1724,344.8,10.256705123966467,1724,0,0.0,0,4.8,1.4832396974191326,24,6.8,3.5637059362410923,34,4.6,1.3416407864998738,23,9.8,2.489979919597747,49,2580.2,335.2628819299864,12901,2651.4,293.2512574568095,13257,3048.8,986.2011458115429,15244,10791.4,2791.1786578433134,53957,5608.6,2304.8379118714615,28043,3122.2,782.0356129998173,15611,6882.6,1628.9486793634721,34413,2842.2,391.144730247002,14211,3347.0,811.3192959618303,16735,3279.2,1070.097986167622,16396,2502.0,402.94478529942535,12510,0.0,0.0,0,0.0,0.0,0,0.2,0.4472135954999579,1,3.8,1.0954451150103321,19,1.4,0.8944271909999159,7,0.4,0.5477225575051662,2,2.2,0.8366600265340756,11,0.2,0.447213595499958,1,0.4,0.5477225575051661,2,0.2,0.4472135954999579,1,0.0,0.0,0,5
74,TwoPatterns,1000,4000,128,4,205,5,100,0,100,0,0,0,1000,100,5,1.0,0.0,80231914114.6,12898876911.192581,20030800189.6,2935182186.86751,3969165105280,731617928328.0879,559633085365.2,98444350668.39154,0,0.0,0,0.0,0,0.0,252426409598.8,46562225559.85323,0,0.0,36.108000000000004,0.5422822143496885,4.735999999999999,0.07635443667528426,10817,271.5833205482251,54085,0,0.0,0,0,0.0,0,0,0.0,0,216340,5431.666410964503,1081700,0,0.0,0,17307.2,434.5333128771602,86536,735.4,40.77744474583958,3677,0,0.0,0,1047.8,17.880156598866797,5239,380.2,22.62078690054791,1901,4326.8,108.63332821929005,21634,4326.8,108.63332821929005,21634,4326.8,108.63332821929005,21634,4326.8,108.63332821929005,21634,0,0.0,0,106.4,12.915107432770352,532,119.0,13.47219358530748,595,51.8,4.8166378315169185,259,103.0,5.1478150704935,515,414085.4,20591.442744499476,2070427,1550993.0,108221.2225536193,7754965,441944.2,17513.38571493245,2209721,844545.6,73266.97539341993,4222728,435776.8,10711.47423093572,2178884,534663.8,77124.51547141156,2673319,454810.0,14928.696309457164,2274050,445500.6,36349.10863831464,2227503,720437.8,33239.09735838203,3602189,480354.8,21352.231995742273,2401774,435065.6,29648.1712808733,2175328,1.0,1.4142135623730951,5,379.6,30.80259729308553,1898,24.6,6.148170459575759,123,142.6,13.240090634130869,713,12.2,4.32434966208793,61,34.0,10.368220676663862,170,11.6,2.9664793948382653,58,18.4,3.1304951684997055,92,77.0,10.04987562112089,385,19.6,2.701851217221259,98,14.8,5.215361924162119,74,5
75,UWaveGestureLibraryAll,896,3582,945,8,205,5,100,0,100,0,0,0,1000,100,5,0.9680625348967057,0.0012264591086816432,1646049974023.2,276166315964.6118,803022975424.8,160534932255.35788,21187472854520,2541374026078.338,28982146849087.4,5318541215100.9795,0,0.0,0,0.0,0,0.0,1145522566450.8,171003496420.84677,0,0.0,121.03800000000001,2.2110450018034444,5.446,0.09289779329994857,31837,561.2218812555334,159185,0,0.0,0,0,0.0,0,0,0.0,0,636740,11224.437625110668,3183700,0,0.0,0,50939.2,897.955010008854,254696,1612.6,33.76832835661253,8063,0,0.0,0,3530.2,77.40607211323932,17651,1224.6,31.62751966247117,6123,12734.8,224.4887525022135,63674,12734.8,224.4887525022135,63674,12734.8,224.4887525022135,63674,12734.8,224.4887525022135,63674,0,0.0,0,300.6,17.008821240756223,1503,288.8,13.19848476151713,1444,195.4,12.481987021303942,977,439.8,9.203260291874829,2199,1649520.6,207971.16158328296,8247603,775006.4,31257.049881586718,3875032,1112190.8,199657.61642046116,5560954,727998.6,39409.97852448032,3639993,759371.0,39853.91571727928,3796855,1466652.6,119986.06502756895,7333263,715734.8,22280.202292618436,3578674,1307614.2,98891.21233810415,6538071,738083.8,30946.746956667357,3690419,1235404.6,93965.9368457528,6177023,1431587.0,129937.64700809385,7157935,221.0,13.435028842544403,1105,87.4,6.268971207462992,437,166.4,18.716303053755034,832,82.0,8.860022573334675,410,107.6,8.87693640846886,538,214.2,14.202112518917744,1071,69.8,10.709808588392233,349,196.4,14.6047937335657,982,72.6,9.762171889492622,363,176.0,6.855654600401047,880,219.2,14.63557310118056,1096,5
76,UWaveGestureLibraryX,896,3582,315,8,205,5,100,0,100,0,0,0,1000,100,5,0.8333891680625349,0.003814578682835491,275895850975.2,28825869768.94777,91630109841.6,23202031738.409367,7327588218600,605000744214.9938,3633244343181.6,447030980763.9943,0,0.0,0,0.0,0,0.0,593365616839.8,67776083298.44601,0,0.0,227.248,0.6373146789459571,6.074,0.06949820141557607,57946,215.5632157859965,289730,0,0.0,0,0,0.0,0,0,0.0,0,1158920,4311.264315719932,5794600,0,0.0,0,92713.6,344.9011452575943,463568,1850.0,42.20781918081058,9250,0,0.0,0,7948.4,73.87015635559462,39742,1790.8,27.526351011349124,8954,23178.4,86.22528631439857,115892,23178.4,86.22528631439857,115892,23178.4,86.22528631439857,115892,23178.4,86.22528631439857,115892,0,0.0,0,360.6,29.863020610782154,1803,461.0,22.32711356176611,2305,328.0,12.825755338380658,1640,641.2,8.814760348415605,3206,1043041.6,92106.17094853091,5215208,1439290.6,101840.67769462262,7196453,1624281.0,198428.64407010394,8121405,1021464.6,44059.11629617644,5107323,1028010.8,58017.52817209639,5140054,1337753.6,120613.35666624986,6688768,825785.6,71915.86249083022,4128928,1239089.6,121141.40718722068,6195448,832755.0,54085.84137738823,4163775,1423761.0,88143.62570543602,7118805,1290751.4,175455.9443729394,6453757,132.2,11.031772296417293,661,190.2,19.18853824552563,951,202.2,4.0865633483405075,1011,211.2,19.044684297724658,1056,205.6,9.762171889492626,1028,144.8,13.330416347586445,724,122.4,10.807404868885039,612,170.4,13.704014010500721,852,103.6,10.5023806824929,518,196.6,9.126883367283709,983,170.8,7.981227975693966,854,5
77,UWaveGestureLibraryY,896,3582,315,8,205,5,100,0,100,0,0,0,1000,100,5,0.7681183696259073,0.002660218704538577,283026145779.6,35771334560.055916,93065015787.4,26981596272.826374,7197790327000,689260731630.6895,3881346716253.8,638945945163.0664,0,0.0,0,0.0,0,0.0,616912902519.6,84988526919.31758,0,0.0,255.092,1.0161545158094758,6.244,0.09235799911215056,67131,257.4732995865792,335655,0,0.0,0,0,0.0,0,0,0.0,0,1342620,5149.465991731559,6713100,0,0.0,0,107409.6,411.9572793385261,537048,1890.8,58.212541604022064,9454,0,0.0,0,9203.6,38.86901079266099,46018,2331.8,14.202112518917735,11659,26852.4,102.98931983463153,134262,26852.4,102.98931983463153,134262,26852.4,102.98931983463153,134262,26852.4,102.98931983463153,134262,0,0.0,0,386.0,11.979148550710944,1930,643.0,25.67099530598687,3215,454.2,22.59867252738532,2271,848.6,13.258959235173778,4243,1477336.0,139211.0431970108,7386680,1421480.4,159502.5640916158,7107402,1676652.2,113762.28755919072,8383261,929436.6,60485.135101940556,4647183,860503.6,42277.89400857143,4302518,1311988.6,105562.58116065561,6559943,821305.4,83419.13800981164,4106527,1275024.2,131438.88671812462,6375121,887555.2,71501.23341383699,4437776,1260108.4,97404.15933008201,6300542,1232892.6,90961.06020050561,6164463,195.0,10.124228365658292,975,199.4,12.895735729302148,997,240.6,17.882952776317453,1203,163.0,13.601470508735444,815,159.0,19.467922333931785,795,194.8,4.604345773288534,974,108.8,11.519548602267367,544,176.2,14.324803663575985,881,106.8,11.34460224071342,534,180.8,8.642916174532763,904,166.4,7.536577472566708,832,5
78,UWaveGestureLibraryZ,896,3582,315,8,205,5,100,0,100,0,0,0,1000,100,5,0.777219430485762,0.003367486901679183,288743041397.2,46779045096.90755,85633534178.8,15818523014.233162,7487535952280,967052727884.29,3870901814678.4,706199823604.9636,0,0.0,0,0.0,0,0.0,615708851109.2,93740640349.85886,0,0.0,240.46400000000003,1.1912724289599004,6.7299999999999995,0.06999999999999992,64244,109.05273953459404,321220,0,0.0,0,0,0.0,0,0,0.0,0,1284880,2181.0547906918814,6424400,0,0.0,0,102790.4,174.48438325535062,513952,1507.2,38.635475925630814,7536,0,0.0,0,9147.6,66.9350431388523,45738,2194.0,54.050901935120386,10970,25697.6,43.621095813837655,128488,25697.6,43.621095813837655,128488,25697.6,43.621095813837655,128488,25697.6,43.621095813837655,128488,0,0.0,0,398.4,14.117365193264641,1992,568.4,26.894237300953517,2842,451.8,36.779070135064586,2259,775.4,26.931394319641164,3877,1132724.2,140639.02086441015,5663621,1278677.2,86101.40501583004,6393386,1482539.6,249959.6725579948,7412698,967238.4,35075.70465863802,4836192,968617.2,95128.3226210785,4843086,1265832.4,107894.62954336512,6329162,848094.8,61167.398286996,4240474,1319089.8,132198.6021813393,6595449,821810.8,47731.435555616816,4109054,1348552.4,183958.8320529895,6742762,1236351.6,99006.91542665086,6181758,110.0,13.416407864998739,550,145.6,6.5038450166036395,728,159.4,13.107249902248757,797,163.6,4.219004621945794,818,174.2,15.786069808536892,871,119.0,12.529964086141666,595,122.4,2.509980079602228,612,132.6,12.116104984688768,663,85.8,7.08519583356734,429,154.6,7.829431652425354,773,140.0,15.280706789936128,700,5
79,Wafer,1000,6164,152,2,205,5,100,0,100,0,0,0,1000,100,5,0.9988319273199222,0.00031206009185058667,81662098050.6,11953196852.352133,5926701869.6,863007551.3163126,4265910592560,532534289780.45355,448208792789.2,96233760864.93185,0,0.0,0,0.0,0,0.0,227561007575.0,36140958286.72401,0,0.0,8.602,0.36009720909776527,4.569999999999999,0.1250999600319683,3801,180.04860454888288,19005,0,0.0,0,0,0.0,0,0,0.0,0,76020,3600.9720909776574,380100,0,0.0,0,6081.6,288.0777672782125,30408,20.2,2.949576240750525,101,0,0.0,0,325.8,26.214499804497507,1629,414.2,21.02855201862458,2071,1520.4,72.01944181955312,7602,1520.4,72.01944181955312,7602,1520.4,72.01944181955312,7602,1520.4,72.01944181955312,7602,0,0.0,0,175.6,14.724129855444765,878,52.0,7.106335201775948,260,18.0,3.9370039370059056,90,168.6,9.762171889492626,843,350754.4,23322.52673489731,1753772,348395.2,29503.94907804716,1741976,339013.4,20789.271290740322,1695067,330658.8,13615.25231863149,1653294,399864.2,34161.303717803276,1999321,354369.6,15293.770048617835,1771848,457169.4,68159.15822763658,2285847,347691.0,22275.374957562446,1738455,350809.0,16974.19827267255,1754045,351492.6,23387.374346001307,1757463,358616.2,33641.829932392204,1793081,0.8,0.4472135954999579,4,1.0,1.0,5,0.8,0.8366600265340756,4,0.2,0.447213595499958,1,4.0,2.1213203435596424,20,0.8,0.4472135954999579,4,10.0,3.082207001484488,50,0.6,0.8944271909999159,3,0.8,1.788854381999832,4,1.0,0.7071067811865476,5,0.2,0.4472135954999579,1,5
80,Wine,57,54,234,2,205,5,100,0,100,0,0,0,1000,100,5,0.8555555555555555,0.05138680342782077,6835536785.2,1673925613.7637343,105261998.4,31286419.122476943,357895257580,95430570794.3744,46150045479.2,12445326527.853285,0,0.0,0,0.0,0,0.0,10889389491.4,2783815539.4280853,0,0.0,7.489999999999999,0.2494994989974932,4.3,0.11247221879202013,3245,124.7497494987465,16225,0,0.0,0,0,0.0,0,0,0.0,0,64900,2494.99498997493,324500,0,0.0,0,5192.0,199.5995991979944,25960,9.0,2.7386127875258306,45,0,0.0,0,361.6,15.339491516996253,1808,278.4,17.812916661793484,1392,1298.0,49.8998997994986,6490,1298.0,49.8998997994986,6490,1298.0,49.8998997994986,6490,1298.0,49.8998997994986,6490,0,0.0,0,68.2,6.457553716385176,341,95.8,4.764451699828637,479,34.0,5.1478150704935,170,80.4,12.739701723352868,402,15913.6,959.5310312855962,79568,15198.0,997.4895989432672,75990,15584.2,915.2019995607526,77921,15464.4,774.4128743764531,77322,14921.2,863.0131516958475,74606,15148.2,864.2211522521304,75741,14306.4,725.9117026195403,71532,14976.4,1675.292302853445,74882,15334.4,511.77172645623955,76672,14876.2,1153.0805262426381,74381,15057.2,862.0882785422848,75286,1.4,0.5477225575051661,7,0.8,0.8366600265340756,4,0.6,0.894427190999916,3,0.8,1.3038404810405297,4,0.4,0.5477225575051661,2,0.6,0.8944271909999159,3,0.6,0.5477225575051661,3,1.0,1.224744871391589,5,1.2,1.0954451150103321,6,0.8,1.0954451150103324,4,0.8,0.8366600265340756,4,5
81,WordSynonyms,267,638,270,25,205,5,100,0,100,0,0,0,1000,100,5,0.7789968652037618,0.009469471766139978,99221303462.8,17877433459.55838,32068179356.8,3576052577.707204,2020386953000,377433812687.1861,1344588588058.4,281596528401.6567,0,0.0,0,0.0,0,0.0,244435490363.4,39733617188.42672,0,0.0,119.53200000000001,0.4348218025812501,3.0839999999999996,0.027018512172212433,18077,74.63243262818116,90385,0,0.0,0,0,0.0,0,0,0.0,0,361540,1492.6486525636233,1807700,0,0.0,0,28923.2,119.41189220508998,144616,622.4,20.947553556441857,3112,0,0.0,0,2800.8,20.04245493945291,14004,192.2,12.357184145265453,961,7230.8,29.852973051272496,36154,7230.8,29.852973051272496,36154,7230.8,29.852973051272496,36154,7230.8,29.852973051272496,36154,0,0.0,0,43.6,6.3482280992415525,218,48.8,3.8987177379235853,244,42.4,5.504543577809153,212,57.4,6.580273550544839,287,334734.2,8056.568729924673,1673671,630193.8,78619.12876138987,3150969,666345.6,106554.64951985906,3331728,604233.4,77998.79065280437,3021167,533320.2,99827.08237347218,2666601,447368.2,62260.63180855138,2236841,381738.4,45314.05880408419,1908692,479173.6,88633.19585121592,2395868,424346.6,30508.42448898337,2121733,465819.8,62079.57868896986,2329099,490693.8,46282.667540884024,2453469,26.2,4.604345773288535,131,66.2,7.19027120489902,331,78.8,5.974947698515864,394,66.2,5.263078946776307,331,73.2,11.344602240713423,366,44.6,7.4027022093287,223,35.6,2.3021728866442674,178,76.2,6.978538528947161,381,48.0,5.431390245600108,240,46.0,4.06201920231798,230,61.4,7.893034904268446,307,5
82,Worms,181,77,900,5,205,5,100,0,100,0,0,0,1000,100,5,0.7844155844155845,0.02173142926062534,277558051056.2,35022774785.08654,6766504642.0,360202152.6924152,3935622455380,457347443125.22363,4668747749594.2,661974888811.041,0,0.0,0,0.0,0,0.0,161320138079.8,21591354160.682743,0,0.0,57.202,0.26855167100578603,4.732,0.02280350850198269,14765,144.48183276799872,73825,0,0.0,0,0,0.0,0,0,0.0,0,295300,2889.6366553599723,1476500,0,0.0,0,23624.0,231.1709324287986,118120,231.0,13.1339255365637,1155,0,0.0,0,2309.0,34.992856413845416,11545,413.0,15.06651917331936,2065,5906.0,57.79273310719965,29530,5906.0,57.79273310719965,29530,5906.0,57.79273310719965,29530,5906.0,57.79273310719965,29530,0,0.0,0,83.4,11.058933040759403,417,99.8,12.31665539016173,499,76.0,9.695359714832657,380,153.8,3.768288736283353,769,93727.8,7590.222012563268,468639,92396.6,9109.917579210034,461983,99067.8,7222.2362672513,495339,109150.6,6109.419145876308,545753,105337.2,10962.55336132965,526686,100713.4,4773.928654682641,503567,100391.4,6821.178439243472,501957,98004.4,6580.399250805379,490022,95311.0,6950.331970488891,476555,97248.6,6733.981162729817,486243,95886.2,3639.4328816451603,479431,8.4,4.03732584763727,42,16.4,4.037325847637271,82,11.8,3.3466401061363023,59,47.8,9.093954035511727,239,39.0,3.6742346141747664,195,7.8,2.588435821108957,39,21.8,2.7748873851023212,109,20.0,2.0,100,26.0,5.244044240850758,130,10.8,3.271085446759225,54,21.2,4.494441010848846,106,5
83,WormsTwoClass,181,77,900,2,205,5,100,0,100,0,0,0,1000,100,5,0.8051948051948052,0.025974025974026003,274068743507.0,34985078630.37222,2116596024.8,719550146.2249359,3999457303260,458133246474.7947,4405007960535.0,592210614008.5906,0,0.0,0,0.0,0,0.0,159854565751.2,20751709998.55269,0,0.0,24.247999999999998,0.08228000972289619,8.738,0.27725439581727157,11624,41.14000486144846,58120,0,0.0,0,0,0.0,0,0,0.0,0,232480,822.800097228968,1162400,0,0.0,0,18598.4,65.82400777831756,92992,98.2,7.981227975693966,491,0,0.0,0,880.4,53.09708089904756,4402,1346.2,57.036830206455214,6731,4649.6,16.45600194457939,23248,4649.6,16.45600194457939,23248,4649.6,16.45600194457939,23248,4649.6,16.45600194457939,23248,0,0.0,0,259.4,18.091434437324203,1297,301.0,25.10975905897944,1505,214.0,12.884098726725126,1070,571.8,34.96712741990682,2859,95207.2,3406.5827011831093,476036,94166.4,5787.187339286676,470832,93998.0,4989.550230231178,469990,91425.8,4159.285058757095,457129,94757.8,3243.7537976856383,473789,92205.2,2802.1061186186375,461026,95585.8,2557.943842229536,477929,95502.4,3229.362057744532,477512,90523.4,5848.970789805671,452617,95595.0,3800.4927969935698,477975,91162.0,3824.558144413548,455810,3.2,1.6431676725154984,16,8.6,2.6076809620810595,43,6.0,2.3452078799117144,30,12.4,3.847076812334269,62,12.2,4.868264577855234,61,4.4,2.701851217221259,22,19.8,4.604345773288536,99,6.4,2.3021728866442674,32,14.2,2.7748873851023212,71,5.0,1.5811388300841898,25,6.0,1.224744871391589,30,5
84,Yoga,300,3000,426,2,205,5,100,0,100,0,0,0,1000,100,5,0.8250666666666667,0.006456693340161713,125636881306.4,23269351186.498306,23169512998.4,4136493536.12339,3332985179400,588357630308.3973,1637551144928.2,291715649021.3136,0,0.0,0,0.0,0,0.0,173939377120.2,27148055640.215668,0,0.0,42.492,0.10305338422390121,9.626000000000001,0.12973048986263797,20746,51.52669211195341,103730,0,0.0,0,0,0.0,0,0,0.0,0,414920,1030.5338422390535,2074600,0,0.0,0,33193.6,82.44270737912412,165968,116.6,13.794926603646719,583,0,0.0,0,1901.4,25.205158202241055,9507,2131.2,27.635122579789634,10656,8298.4,20.61067684478103,41492,8298.4,20.61067684478103,41492,8298.4,20.61067684478103,41492,8298.4,20.61067684478103,41492,0,0.0,0,307.0,19.000000000000004,1535,581.8,13.863621460498702,2909,319.6,17.51570723664906,1598,922.8,7.190271204899011,4614,177032.2,6757.845640438969,885161,179191.8,8202.992667313558,895959,184075.2,3454.898724999041,920376,171120.4,6499.654513895334,855602,177366.4,3382.1843237765743,886832,175835.0,3637.8697750194383,879175,177604.4,4822.164068133725,888022,182577.4,9982.735161267175,912887,179258.8,9667.868105223613,896294,177506.4,10930.484975516867,887532,177070.0,7126.205091070562,885350,7.8,0.8366600265340756,39,10.6,2.5099800796022267,53,11.0,2.23606797749979,55,9.2,2.16794833886788,46,11.2,3.8340579025361627,56,11.6,2.073644135332772,58,9.2,2.2803508501982757,46,7.8,2.3874672772626644,39,14.8,5.630275304103699,74,11.0,5.049752469181039,55,12.4,5.504543577809154,62,5
