,index,dataset,train_size,test_size,length,unique_classes,C,C_ee,C_boss,C_tsf,C_rise,C_randf,C_rotf,C_st,boss_trasformations,trees,total_repeats,accuracy_mean,accuracy_std,train_time_mean,train_time_std,test_time_mean,test_time_std,boss_transform_time_mean,boss_transform_time_std,ee_time_mean,ee_time_std,randf_time_mean,randf_time_std,rotf_time_mean,rotf_time_std,st_time_mean,st_time_std,boss_time_mean,boss_time_std,tsf_time_mean,tsf_time_std,mean_leaf_nodes_mean,mean_leaf_nodes_std,mean_depth_mean,mean_depth_std,ee_count_mean,ee_count_std,ee_count_sum,randf_count_mean,randf_count_std,randf_count_sum,rotf_count_mean,rotf_count_std,rotf_count_sum,st_count_mean,st_count_std,st_count_sum,boss_count_mean,boss_count_std,boss_count_sum,tsf_count_mean,tsf_count_std,tsf_count_sum,rif_count_mean,rif_count_std,rif_count_sum,ee_win_mean,ee_win_std,ee_win_sum,st_win_mean,st_win_std,st_win_sum,boss_win_mean,boss_win_std,boss_win_sum,rif_win_mean,rif_win_std,rif_win_sum,rif_acf_count_mean,rif_acf_count_std,rif_acf_count_sum,rif_pacf_count_mean,rif_pacf_count_std,rif_pacf_count_sum,rif_arma_count_mean,rif_arma_count_std,rif_arma_count_sum,rif_ps_count_mean,rif_ps_count_std,rif_ps_count_sum,rif_dft_count_mean,rif_dft_count_std,rif_dft_count_sum,rif_acf_win_mean,rif_acf_win_std,rif_acf_win_sum,rif_pacf_win_mean,rif_pacf_win_std,rif_pacf_win_sum,rif_arma_win_mean,rif_arma_win_std,rif_arma_win_sum,rif_ps_win_mean,rif_ps_win_std,rif_ps_win_sum,euc_count_mean,euc_count_std,euc_count_sum,dtw_count_mean,dtw_count_std,dtw_count_sum,dtwr_count_mean,dtwr_count_std,dtwr_count_sum,ddtw_count_mean,ddtw_count_std,ddtw_count_sum,ddtwr_count_mean,ddtwr_count_std,ddtwr_count_sum,wdtw_count_mean,wdtw_count_std,wdtw_count_sum,wddtw_count_mean,wddtw_count_std,wddtw_count_sum,lcss_count_mean,lcss_count_std,lcss_count_sum,twe_count_mean,twe_count_std,twe_count_sum,erp_count_mean,erp_count_std,erp_count_sum,msm_count_mean,msm_count_std,msm_count_sum,euc_win_mean,euc_win_std,euc_win_sum,dtw_win_mean,dtw_win_std,dtw_win_sum,dtwr_win_mean,dtwr_win_std,dtwr_win_sum,ddtw_win_mean,ddtw_win_std,ddtw_win_sum,ddtwr_win_mean,ddtwr_win_std,ddtwr_win_sum,wdtw_win_mean,wdtw_win_std,wdtw_win_sum,wddtw_win_mean,wddtw_win_std,wddtw_win_sum,lcss_win_mean,lcss_win_std,lcss_win_sum,twe_win_mean,twe_win_std,twe_win_sum,erp_win_mean,erp_win_std,erp_win_sum,msm_win_mean,msm_win_std,msm_win_sum,selected_repeats
36,36,InsectWingbeatSound,220,1980,256,11,205,5,100,0,100,0,0,0,1000,500,11,0.642929292929293,0.0027570392048396463,91690872728.54546,12351240553.82325,92445780900.45454,17764244609.23934,5334472840000.0,81495148171.31494,1957246169090.9092,300568611380.97296,0,0.0,0,0.0,0,0.0,513923270541.36365,88059265932.68448,0,0.0,84.96454545454547,0.20190708934376606,4.3554545454545455,0.020260126536443945,106071.36363636363,196.9021445933322,1166785,0,0.0,0,0,0.0,0,0,0.0,0,2121427.272727273,3938.0428918666566,23335700,0,0.0,0,169714.18181818182,315.04343134933026,1866856,1837.5454545454545,31.11386712179513,20213,0,0.0,0,15789.545454545454,52.46591967432523,173685,3587.181818181818,45.47706714777928,39459,42428.545454545456,78.76085783733257,466714,42428.545454545456,78.76085783733257,466714,42428.545454545456,78.76085783733257,466714,42428.545454545456,78.76085783733257,466714,0,0.0,0,708.8181818181819,21.212346319151887,7797,904.7272727272727,31.758749689151514,9952,740.0909090909091,17.489737250482328,8141,1233.5454545454545,26.50420206821415,13569,3383580.3636363638,263140.19053891127,37219384,825881.3636363636,30249.21295595218,9084695,1463786.3636363635,102391.43605621783,16101650,820989.2727272727,45410.68819141791,9030882,1030423.6363636364,86090.696761349,11334660,2629303.5454545454,206185.72912127734,28922339,1044633.0,35540.264973688645,11490963,3047745.727272727,169223.5422966266,33525203,1123749.0,101904.72947611412,12361239,1112866.9090909092,80039.48787499148,12241536,2996376.727272727,244736.678055861,32960144,323.72727272727275,16.74569144043273,3561,76.63636363636364,6.932138591700649,843,134.8181818181818,9.58976727369525,1483,66.0,6.418722614352486,726,92.72727272727273,10.431595363039243,1020,247.8181818181818,9.042324721200657,2726,136.36363636363637,8.090398349558905,1500,258.90909090909093,15.72548597312366,2848,133.9090909090909,10.338805979943192,1473,95.18181818181819,7.678778311921522,1047,271.45454545454544,16.101947934108075,2986,10
37,37,ItalyPowerDemand,67,1029,24,2,205,5,100,0,100,0,0,0,1000,500,12,0.9706025267249759,0.0011811769553070643,3883908261.1666665,1115248739.5614116,560128644.3333334,139154716.00477612,94008313958.33333,20338038113.406734,14450196319.916666,4469718535.594459,0,0.0,0,0.0,0,0.0,81408839900.66667,28986284608.77163,0,0.0,4.217,0.044094938897379594,2.772833333333333,0.027441949749618832,8042.5,110.23734724344887,96510,0,0.0,0,0,0.0,0,0,0.0,0,160850.0,2204.7469448689767,1930200,0,0.0,0,12868.0,176.37975558951808,154416,301.5,9.04031375159475,3618,0,0.0,0,166.33333333333334,11.316386616787447,1996,1140.6666666666667,23.50370699324345,13688,3217.0,44.09493889737952,38604,3217.0,44.09493889737952,38604,3217.0,44.09493889737952,38604,3217.0,44.09493889737952,38604,0,0.0,0,505.1666666666667,15.689216524464026,6062,271.0,13.142574813455417,3252,79.33333333333333,7.290508566040861,952,285.1666666666667,17.86226766288665,3422,186320.0,19339.699579315646,2235840,74977.0,6037.104920256222,899724,111682.58333333333,9780.260551077854,1340191,67386.91666666667,5124.993631185988,808643,80156.0,7039.316779863845,961872,135965.83333333334,11242.213231091702,1631590,110422.75,9230.03866952404,1325073,65964.25,4019.6132135273465,791571,91830.16666666667,7632.772233579158,1101962,103670.16666666667,6297.15374136794,1244042,107449.08333333333,11370.56274659449,1289389,70.83333333333333,10.667140141006811,850,12.083333333333334,3.3154825052206567,145,32.0,5.308655025693247,384,9.583333333333334,2.574643252722186,115,16.166666666666668,3.833662699947623,194,43.333333333333336,6.6378163623744575,520,33.083333333333336,4.925967063953181,397,5.75,2.220769727328383,69,21.5,4.316985480212279,258,27.333333333333332,3.7497474662443677,328,29.833333333333332,5.9670814143985496,358,10
38,38,LargeKitchenAppliances,375,375,720,3,205,5,100,0,100,0,0,0,1000,500,11,0.8067878787878787,0.010823095395467658,654656515986.8182,72813863377.68521,27745287617.0,4382927381.184586,22794045395000.0,289794327586.93555,16192674104633.545,2168380123716.3748,0,0.0,0,0.0,0,0.0,1017371819897.7273,131857542838.2821,0,0.0,66.57563636363635,0.18439917175913373,7.552545454545455,0.043470366081650655,117620.0,293.43653487594236,1293820,0,0.0,0,0,0.0,0,0,0.0,0,2352400.0,5868.730697518861,25876400,0,0.0,0,188192.0,469.49845580150605,2070112,2025.7272727272727,40.9758243580063,22283,0,0.0,0,15389.0,84.50207098053893,169279,6109.272727272727,77.46236622914492,67202,47048.0,117.37461395037651,517528,47048.0,117.37461395037651,517528,47048.0,117.37461395037651,517528,47048.0,117.37461395037651,517528,0,0.0,0,2142.3636363636365,38.45067678799092,23566,1012.0909090909091,32.611208335339384,11133,874.3636363636364,24.812386935854157,9618,2080.4545454545455,51.63402683572846,22885,1143634.8181818181,29154.04609593042,12579983,1311685.0909090908,30781.799487536613,14428536,1157589.2727272727,25009.36539814997,12733482,1257408.5454545454,32386.082289661488,13831494,1173602.5454545454,33169.82801090064,12909628,1151445.0909090908,31316.184178327152,12665896,1174052.0909090908,16920.101940913668,12914573,1171360.1818181819,22379.266497444343,12884962,1173858.3636363635,22355.22825324191,12912442,1163847.9090909092,21712.746097417294,12802327,1192991.8181818181,28275.73183427151,13122910,62.0,4.939635614091387,682,419.8181818181818,20.63888650978139,4618,112.0,9.143303560529969,1232,332.72727272727275,19.63716328338138,3660,137.36363636363637,9.942562318363684,1511,66.81818181818181,8.623435299440496,735,281.3636363636364,18.04590107072921,3095,168.0909090909091,8.14192293570193,1849,176.72727272727272,12.466682871485173,1944,100.81818181818181,4.490393787145661,1109,168.0,11.43678276439664,1848,10
39,39,Lightning2,60,61,637,2,205,5,100,0,100,0,0,0,1000,500,11,0.7481371087928466,0.01515436520880611,71828269063.81818,8635127241.246544,2868068943.181818,379497066.24576896,3563660834727.273,95280138060.54417,1628395755460.182,250765974073.26004,0,0.0,0,0.0,0,0.0,122913852792.45454,19849500125.278202,0,0.0,8.580909090909088,0.028458582345066267,5.284545454545454,0.04838256635682654,18952.272727272728,71.14645586266538,208475,0,0.0,0,0,0.0,0,0,0.0,0,379045.45454545453,1422.9291172533096,4169500,0,0.0,0,30323.636363636364,113.8343293802645,333560,202.9090909090909,15.908831166710806,2232,0,0.0,0,1430.2727272727273,35.36408038982749,15733,2157.2727272727275,36.052991301945795,23730,7580.909090909091,28.458582345066127,83390,7580.909090909091,28.458582345066127,83390,7580.909090909091,28.458582345066127,83390,7580.909090909091,28.458582345066127,83390,0,0.0,0,501.09090909090907,18.21787334160904,5512,638.1818181818181,18.88289269057143,7020,301.8181818181818,18.508474717373023,3320,716.1818181818181,27.279362829135792,7878,96679.90909090909,2853.600093024439,1063479,98601.54545454546,2593.8985856673867,1084617,98186.72727272728,1873.2699800567505,1080054,99536.81818181818,2436.0584893709697,1094905,98425.0,3782.120912927032,1082675,98501.72727272728,2547.5494535301627,1083519,99860.54545454546,3176.919997848115,1098466,104092.0,3376.7012601057836,1145012,100016.90909090909,3299.396564662859,1100186,97228.90909090909,2913.557222865049,1069518,102736.54545454546,2777.9724031615715,1130102,7.545454545454546,3.387141460395074,83,11.272727272727273,2.2401298663653,124,6.454545454545454,2.8058380695840723,71,12.181818181818182,2.7136021011998728,134,13.909090909090908,3.505839284808859,153,5.2727272727272725,2.0045403009622476,58,21.363636363636363,4.7386227381535075,235,54.18181818181818,4.214692914511846,596,16.0,3.521363372331802,176,9.181818181818182,2.750206603809314,101,45.54545454545455,7.005192879052458,501,10
40,40,Lightning7,70,73,319,7,205,5,100,0,100,0,0,0,1000,500,11,0.763387297633873,0.015119352638382258,30598997094.727272,3974496223.280466,3830606285.5454545,559240002.9008563,2108946639772.7273,45915306077.956566,657196915968.1818,114986385596.79793,0,0.0,0,0.0,0,0.0,120339131623.72728,21755053534.98327,0,0.0,24.357454545454548,0.13808139891843757,3.236909090909091,0.02216959424732224,27054.545454545456,230.78620566938739,297600,0,0.0,0,0,0.0,0,0,0.0,0,541090.9090909091,4615.72411338775,5952000,0,0.0,0,43287.27272727273,369.25792907101976,476160,1030.1818181818182,24.181886534421515,11332,0,0.0,0,3784.5454545454545,42.74427128016952,41630,596.1818181818181,26.820955172469837,6558,10821.818181818182,92.31448226775494,119040,10821.818181818182,92.31448226775494,119040,10821.818181818182,92.31448226775494,119040,10821.818181818182,92.31448226775494,119040,0,0.0,0,147.0,9.423375191511798,1617,120.27272727272727,14.519579257615622,1323,124.81818181818181,10.814972786079323,1373,204.0909090909091,10.615597443898725,2245,160760.45454545456,7485.220910081895,1768365,189222.9090909091,6798.032604431163,2081452,199766.0,9375.063210453569,2197426,162789.27272727274,5046.275777063897,1790682,165518.9090909091,6171.656883763799,1820708,166242.0,9705.74342335507,1828662,158281.63636363635,5327.80300447994,1741098,165329.54545454544,8383.665956652088,1818625,172265.36363636365,8353.147015020475,1894919,207694.0909090909,6838.174134292651,2284635,179883.63636363635,9438.285599331348,1978720,39.45454545454545,5.592202363356255,434,145.0,10.019980039900279,1595,152.0,10.430723848324238,1672,63.81818181818182,7.124860445204269,702,80.54545454545455,10.337926642839333,886,62.27272727272727,8.922902096189436,685,50.90909090909091,7.674041248971046,560,56.90909090909091,7.529336563795583,626,104.0,11.331372379372237,1144,182.45454545454547,13.208812485334452,2007,92.81818181818181,10.934515826667242,1021,10
41,41,Mallat,55,2345,1024,8,205,5,100,0,100,0,0,0,1000,500,11,0.9749563868966855,0.0013362037557366805,125065039426.90909,15141003648.146759,763023348800.909,103790658101.20898,4854130091181.818,91981804874.14647,3192023535410.1816,433173758855.2032,0,0.0,0,0.0,0,0.0,129435701734.27272,16812501130.819195,0,0.0,10.907818181818183,0.050875963247526225,2.0054545454545454,0.004107642544419807,8890.454545454546,102.96733815765437,97795,0,0.0,0,0,0.0,0,0,0.0,0,177809.0909090909,2059.3467631530852,1955900,0,0.0,0,14224.727272727272,164.74774105224668,156472,485.8181818181818,12.773552221822886,5344,0,0.0,0,1172.3636363636363,15.213630252327851,12896,119.9090909090909,12.02043714225523,1319,3556.181818181818,41.18693526306167,39118,3556.181818181818,41.18693526306167,39118,3556.181818181818,41.18693526306167,39118,3556.181818181818,41.18693526306167,39118,0,0.0,0,26.09090909090909,3.6456699097572027,287,32.36363636363637,4.129714936232942,356,24.818181818181817,5.963525497860839,273,36.63636363636363,6.37609170688012,403,1207158.3636363635,205479.3958051623,13278742,1337802.5454545454,106322.04088274797,14715828,1544067.4545454546,146236.69845860414,16984742,240228.9090909091,34934.43208484873,2642518,488819.0,94640.50236658721,5377009,1345213.7272727273,124835.39115578636,14797351,136886.0,35141.27399227296,1505746,621007.1818181818,98585.38844658289,6831079,433071.9090909091,71172.64858280116,4763791,808547.8181818182,119437.50604212914,8894026,798534.4545454546,149415.68799785626,8783879,65.36363636363636,10.772861525822442,719,71.18181818181819,6.161463816629647,783,82.81818181818181,7.743619074027106,911,13.363636363636363,3.35477949417625,147,25.90909090909091,4.437443981720682,285,72.36363636363636,7.228730556228074,796,8.909090909090908,2.981762748930419,98,32.90909090909091,5.5218573950174665,362,25.181818181818183,4.468068527186704,277,42.90909090909091,7.063349707533182,472,44.90909090909091,9.300048875726894,494,10
42,42,Meat,60,60,448,3,205,5,100,0,100,0,0,0,1000,500,11,0.8878787878787878,0.010777829844714384,18104007637.81818,2036354366.7550619,795336349.0909091,101322765.88977672,2297151019818.1816,55897211560.02506,323542469715.63635,50823196445.11919,0,0.0,0,0.0,0,0.0,38394354130.545456,4881663609.112049,0,0.0,3.8647272727272726,0.034038480897628065,1.7205454545454548,0.025924365513407013,4542.272727272727,70.47565666113498,49965,0,0.0,0,0,0.0,0,0,0.0,0,90845.45454545454,1409.5131332227002,999300,0,0.0,0,7267.636363636364,112.76105065781594,79944,57.54545454545455,7.076208537962069,633,0,0.0,0,772.6363636363636,14.333685689819811,8499,78.27272727272727,6.198240219464055,861,1816.909090909091,28.190262664453986,19986,1816.909090909091,28.190262664453986,19986,1816.909090909091,28.190262664453986,19986,1816.909090909091,28.190262664453986,19986,0,0.0,0,18.636363636363637,3.7755192297941553,205,28.818181818181817,5.115040211341096,317,8.636363636363637,2.2482316283126735,95,22.181818181818183,4.069844759156836,244,47850.545454545456,2374.7043758597133,526356,47665.63636363636,2075.553336955101,524322,46406.545454545456,2158.362914972194,510472,49078.181818181816,1642.997736954121,539860,46929.545454545456,2044.4713920051008,516225,47837.27272727273,2643.932869454485,526210,46883.72727272727,1892.1954492551272,515721,47106.181818181816,2134.4062321021192,518168,49087.27272727273,3149.6500786883953,539960,47779.818181818184,2259.166121301479,525578,50256.818181818184,2430.639044291926,552825,8.909090909090908,2.0714509627092528,98,4.363636363636363,2.5405797477240215,48,3.0,1.4832396974191326,33,3.090909090909091,1.8683974659876552,34,2.909090909090909,1.4459976109624424,32,4.818181818181818,1.6624188291872668,53,2.090909090909091,1.4459976109624424,23,0.0,0.0,0,9.454545454545455,3.110100846070313,104,8.818181818181818,3.5161962919661303,97,10.090909090909092,2.467976720090587,111,10
43,43,MedicalImages,381,760,99,10,205,5,100,0,100,0,0,0,1000,500,11,0.7958133971291865,0.005290003306104309,45404238625.90909,6053087606.721328,8814661033.545454,1491602674.7227862,3502586851227.273,42897468641.88346,667990513178.091,113543000387.6169,0,0.0,0,0.0,0,0.0,478503427313.5455,84036220241.76363,0,0.0,114.93236363636365,0.32937737406424156,5.693636363636363,0.03589783482961789,141948.63636363635,266.68418503063674,1561435,0,0.0,0,0,0.0,0,0,0.0,0,2838972.727272727,5333.683700612726,31228700,0,0.0,0,227117.81818181818,426.6946960490184,2498296,3197.4545454545455,37.146638169190034,35172,0,0.0,0,20269.727272727272,111.49268218954127,222967,4922.545454545455,56.77915750759877,54148,56779.454545454544,106.6736740122546,624574,56779.454545454544,106.6736740122546,624574,56779.454545454544,106.6736740122546,624574,56779.454545454544,106.6736740122546,624574,0,0.0,0,1065.1818181818182,29.96270408964513,11717,1460.2727272727273,41.70393484814334,16063,1057.7272727272727,29.51301715884335,11635,1339.3636363636363,45.21343324117892,14733,1634714.9090909092,68557.42946822695,17981864,2130228.5454545454,75730.16996463649,23432514,2005599.1818181819,125695.77552234451,22061591,2199192.272727273,110442.27877954247,24191115,2232172.3636363638,80157.14623197698,24553896,1804936.1818181819,69342.85638740039,19854298,2117955.909090909,89573.90113247778,23297515,1654640.9090909092,67219.79710242296,18201050,1940092.1818181819,117828.1193788802,21341014,1665593.6363636365,97987.22891303,18321530,1988030.1818181819,108149.54622634182,21868332,220.1818181818182,16.33290042716346,2422,428.3636363636364,18.90646834960314,4712,397.27272727272725,19.074018502092883,4370,281.3636363636364,13.908793817385654,3095,284.3636363636364,16.36015114400064,3128,310.45454545454544,18.975582396140762,3415,272.6363636363636,17.800408575494714,2999,203.8181818181818,9.897658125215093,2242,275.6363636363636,19.709250250949314,3032,193.63636363636363,10.837644829691806,2130,329.72727272727275,20.278515276473808,3627,10
44,44,MiddlePhalanxOutlineAgeGroup,400,154,80,3,205,5,100,0,100,0,0,0,1000,500,11,0.5832349468713104,0.01079492746225497,30095597746.636364,3496084166.5422473,482998917.3636364,67007732.785061054,2355925271045.4546,43372163893.892,315560962134.9091,50202260322.33659,0,0.0,0,0.0,0,0.0,374139518867.36365,60947949873.99227,0,0.0,57.708363636363636,0.12017593163963557,7.247636363636363,0.04507609727399381,104086.36363636363,177.51184339489774,1144950,0,0.0,0,0,0.0,0,0,0.0,0,2081727.2727272727,3550.236867897946,22899000,0,0.0,0,166538.18181818182,284.01894943183487,1831920,989.8181818181819,25.301455222252255,10888,0,0.0,0,13002.272727272728,83.36436997793605,143025,6825.181818181818,56.07284223546758,75077,41634.545454545456,71.00473735795872,457980,41634.545454545456,71.00473735795872,457980,41634.545454545456,71.00473735795872,457980,41634.545454545456,71.00473735795872,457980,0,0.0,0,1182.5454545454545,26.42106597532976,13008,2111.909090909091,38.2712804736255,23231,1422.1818181818182,40.355466003549466,15644,2108.5454545454545,29.111384839487215,23194,1123729.4545454546,24389.735182505134,12361024,1121564.0909090908,30040.679611002633,12337205,1115570.6363636365,19014.21569916955,12271277,1108165.0,23709.036036920614,12189815,1110115.0909090908,30422.076163386817,12211266,1116239.9090909092,21802.00077724311,12278639,1120757.0,21134.86003738846,12328327,1111621.3636363635,20650.29386847909,12227835,1103858.8181818181,22350.095820010156,12142447,1129705.0,25294.505312419213,12426755,1110906.1818181819,21480.36680235316,12219968,86.54545454545455,8.14080630359962,952,96.54545454545455,11.084797123661184,1062,93.36363636363636,8.834848354926384,1027,87.72727272727273,10.854408404799493,965,88.63636363636364,5.818465902155434,975,99.36363636363636,9.770084209183945,1093,97.36363636363636,9.29809364625596,1071,64.0909090909091,8.067893720848652,705,87.63636363636364,7.0038950202402,964,102.18181818181819,7.454101982374293,1124,86.36363636363636,13.66215742313583,950,10
45,45,MiddlePhalanxOutlineCorrect,600,291,80,2,205,5,100,0,100,0,0,0,1000,500,11,0.8534832864729771,0.0075714890211812875,64161369803.818184,7859862828.2990265,582658394.2727273,52410720.21636612,3627882644590.909,89569567530.61493,657418614673.1818,102387986137.72401,0,0.0,0,0.0,0,0.0,892267307477.6364,149350564863.42825,0,0.0,66.10909090909091,0.15307609515888124,13.314727272727275,0.1291209440091662,162772.72727272726,382.6902378972033,1790500,0,0.0,0,0,0.0,0,0,0.0,0,3255454.5454545454,7653.804757944066,35810000,0,0.0,0,260436.36363636365,612.3043806355239,2864800,755.5454545454545,27.811377658662064,8311,0,0.0,0,12614.818181818182,85.49481642979072,138763,19184.18181818182,93.40965494189378,211026,65109.09090909091,153.07609515888097,716200,65109.09090909091,153.07609515888097,716200,65109.09090909091,153.07609515888097,716200,65109.09090909091,153.07609515888097,716200,0,0.0,0,3354.2727272727275,56.86139447655307,36897,5177.0,65.41865177455125,56947,2659.818181818182,61.634110980557175,29258,7993.090909090909,55.70539389584195,87924,2329902.5454545454,34959.94636827591,25628928,2297225.4545454546,52531.36759568258,25269480,2303629.0,40235.33309169936,25339919,2326413.272727273,26789.423084832928,25590546,2322902.909090909,30464.202630151358,25551932,2301671.909090909,26623.098934776746,25318391,2338037.8181818184,35079.624589833234,25718416,2309031.909090909,23662.653631638903,25399351,2330944.3636363638,29189.437107531638,25640388,2327419.4545454546,47551.64802057578,25601614,2312033.909090909,30617.18983334217,25432373,61.0,8.221921916437786,671,61.36363636363637,7.953272625438251,675,66.45454545454545,9.070431482169264,731,83.54545454545455,6.623649090397772,919,81.81818181818181,8.304434740765705,900,62.45454545454545,7.8020976200459895,687,94.36363636363636,10.072464715974212,1038,59.45454545454545,9.490665270292029,654,58.45454545454545,7.285103106526857,643,70.0,12.537942414925988,770,56.63636363636363,3.8281255797773213,623,10
46,46,MiddlePhalanxTW,399,154,80,6,205,5,100,0,100,0,0,0,1000,500,11,0.5501770956316411,0.012688421050888243,32276586632.0,4209389519.4385204,627882421.5454545,79930244.36029592,2412170798454.5454,36948878485.66205,395182251152.0,63901819990.44022,0,0.0,0,0.0,0,0.0,396278531661.9091,62775524168.73378,0,0.0,114.41836363636362,0.16577290051589638,7.039454545454546,0.05231512904765413,153215.0,291.1614672308132,1685365,0,0.0,0,0,0.0,0,0,0.0,0,3064300.0,5823.2293446162375,33707300,0,0.0,0,245144.0,465.8583475693015,2696584,1246.3636363636363,25.382169833458764,13710,0,0.0,0,23316.18181818182,86.57461311703126,256478,6080.454545454545,60.74432259291985,66885,61286.0,116.46458689232537,674146,61286.0,116.46458689232537,674146,61286.0,116.46458689232537,674146,61286.0,116.46458689232537,674146,0,0.0,0,1108.5454545454545,29.480039472034733,12194,1808.8181818181818,50.991799697241866,19897,1173.3636363636363,34.69084238606131,12907,1989.7272727272727,28.40102430931288,21887,1382558.2727272727,54085.46787833294,15208141,1388286.1818181819,32940.698789850154,15271148,1376126.6363636365,40353.92043227703,15137393,1362439.2727272727,41669.0342822843,14986832,1373799.6363636365,33059.00800772077,15111796,1375409.7272727273,53555.91652859826,15129507,1384421.9090909092,57762.410021491574,15228641,1354569.4545454546,34038.372300577605,14900264,1379075.9090909092,44797.538194535984,15169835,1398386.3636363635,31412.47918032808,15382250,1375273.0909090908,41237.39368450564,15128004,103.54545454545455,14.24333975136194,1139,110.81818181818181,10.543416731005012,1219,113.54545454545455,11.919426465762825,1249,115.36363636363636,13.640181283785985,1269,117.63636363636364,9.02521719708426,1294,108.45454545454545,7.763551202428388,1193,120.36363636363636,9.972689980870028,1324,123.45454545454545,11.927813180660033,1358,105.36363636363636,9.458041311738146,1159,117.36363636363636,11.612688984664379,1291,110.45454545454545,9.234323325113069,1215,10
47,47,MoteStrain,20,1252,84,2,205,5,100,0,100,0,0,0,1000,500,11,0.9475021783328493,0.004603451797690206,799036185.0,88304583.5130834,1024937047.6363636,155137404.11840215,136150960772.72728,1219233828.307564,4961127670.363636,791000960.844849,0,0.0,0,0.0,0,0.0,6913827992.090909,1664131320.2892854,0,0.0,3.3787272727272732,0.020789857667097723,2.1281818181818184,0.016209985699057176,5946.818181818182,51.97464416774432,65415,0,0.0,0,0,0.0,0,0,0.0,0,118936.36363636363,1039.4928833548856,1308300,0,0.0,0,9514.90909090909,83.15943066839087,104664,72.18181818181819,8.588575921748397,794,0,0.0,0,785.4545454545455,16.984484898657588,8640,331.72727272727275,20.630515791375203,3649,2378.7272727272725,20.789857667097717,26166,2378.7272727272725,20.789857667097717,26166,2378.7272727272725,20.789857667097717,26166,2378.7272727272725,20.789857667097717,26166,0,0.0,0,86.81818181818181,8.942238889877428,955,97.9090909090909,9.170109546287279,1077,38.09090909090909,4.060900034587048,419,108.9090909090909,11.121641474661423,1198,20017.81818181818,3186.090106013382,220196,16862.636363636364,2402.192634770462,185489,19742.090909090908,2653.8561549015976,217163,14857.545454545454,1486.6027286155747,163433,20512.0,4138.047848925868,225632,18995.454545454544,2529.983690209736,208950,27961.272727272728,3828.9265098956666,307574,60019.09090909091,9577.773075768142,660210,21022.545454545456,3390.8831995111946,231248,29551.636363636364,3035.2725173442755,325068,31796.81818181818,4625.619305956378,349765,4.454545454545454,2.2522715805886446,49,1.6363636363636365,1.0269106361049412,18,4.181818181818182,1.7215215257545762,46,1.1818181818181819,1.1677484162422844,13,4.545454545454546,2.7336289566668106,50,3.8181818181818183,1.4709304414677005,42,10.0,2.932575659723036,110,20.727272727272727,4.100997661323622,228,4.818181818181818,2.400757456228422,53,8.272727272727273,1.4206272622267315,91,8.545454545454545,2.0670576365276494,94,10
48,48,NonInvasiveFetalECGThorax1,1800,1965,750,42,205,5,100,0,100,0,0,0,1000,500,12,0.9113231552162849,0.0013573232109350727,14691089387099.334,1755647572208.0527,2941821503035.75,595534516432.955,122640826705833.33,2599979140220.297,426427417457095.3,52686868253499.3,0,0.0,0,0.0,0,0.0,17948402878251.082,1810018384137.2612,0,0.0,409.5641666666667,1.2091314563718365,5.3389999999999995,0.02503089000705856,425977.0833333333,996.8004686206885,5111725,0,0.0,0,0,0.0,0,0,0.0,0,8519541.666666666,19936.009372413813,102234500,0,0.0,0,681563.3333333334,1594.8807497930945,8178760,11295.5,137.3969034982561,135546,0,0.0,0,64578.333333333336,149.98989864977563,774940,9321.583333333334,77.15210282096623,111859,170390.83333333334,398.72018744827363,2044690,170390.83333333334,398.72018744827363,2044690,170390.83333333334,398.72018744827363,2044690,170390.83333333334,398.72018744827363,2044690,0,0.0,0,1923.75,48.46765556908685,23085,2526.6666666666665,41.639870171252824,30320,1746.6666666666667,40.38976768110129,20960,3124.5,44.475733935382124,37494,26364326.416666668,1863761.0711621644,316371917,21811208.833333332,1158802.074043146,261734506,22619401.5,924390.8377431837,271432818,20560859.916666668,804187.2348536362,246730319,20421262.166666668,816880.2583966338,245055146,25091772.666666668,1559677.970846332,301101272,20081492.333333332,1065518.1952952906,240977908,20907259.0,975238.2230286093,250887108,23736875.333333332,1066201.1323614267,284842504,35688388.0,1791366.906831611,428260656,25157083.833333332,1026514.5210144006,301885006,964.9166666666666,34.35498728736705,11579,977.75,37.61557946093371,11733,986.9166666666666,34.921882520675744,11843,1293.0833333333333,29.782418038876948,15517,1250.9166666666667,33.470362285388426,15011,937.1666666666666,30.399860446250656,11246,1024.3333333333333,43.17476816452647,12292,411.25,14.72243186433546,4935,845.0,31.674480694602202,10140,1731.0833333333333,35.920261016801554,20773,873.0833333333334,29.4632539501891,10477,10
